$SPEC_ID:
      55
      35
      35
      45
      44
      40
      56
      43
      30
      40
      56
      40
      36
      48
      52
      40
      36
      51
      38
      37
      40
      41
      42
      44
      45
      44
      42
      49
      36
      48
      46
      42
      40
      50
      42
      37
      56
      46
      39
      56
      40
      45
      41
      38
      32
      49
      41
      38
      39
      37
      43
      46
      49
      42
      30
      41
      49
      41
      38
      45
      41
      29
      36
      38
      50
      47
      38
      48
      30
      41
      43
      48
      39
      36
      45
      41
      43
      36
      33
      32
      58
      34
      42
      53
      42
      46
      33
      46
      55
      40
      39
      43
      49
      52
      35
      49
      35
      49
      45
      39
      42
      40
      34
      54
      32
      43
      41
      52
      33
      42
      44
      46
      39
      44
      42
      51
      44
      42
      42
      44
      35
      44
      52
      31
      37
      38
      65
      26
      38
      35
      41
      52
      44
      41
      41
      34
      34
      47
      39
      45
      49
      45
      37
      41
      35
      31
      35
      40
      27
      39
      46
      49
      44
      43
      49
      40
      47
      39
      37
      39
      50
      43
      40
      41
      42
      34
      39
      39
      42
      52
      30
      49
      39
      48
      39
      37
      36
      43
      43
      48
      58
      38
      35
      57
      57
      35
      43
      45
      49
      47
      51
      53
      56
      42
      59
      56
      47
      65
      62
      53
      57
      46
      49
      60
      50
      46
      45
      43
      52
      54
      56
      62
      52
      53
      63
      58
      58
      59
      54
      64
      46
      50
      52
      60
      64
      53
      44
      60
      52
      39
      61
      50
      57
      40
      51
      55
      56
      52
      52
      54
      55
      47
      55
      61
      45
      74
      55
      52
      49
      48
      58
      48
      55
      55
      52
      44
      64
      47
      46
      44
      60
      43
      65
      50
      56
      50
      51
      48
      43
      54
      49
      42
      49
      41
      45
      46
      43
      52
      48
      47
      41
      50
      44
      48
      49
      46
      46
      46
      42
      48
      40
      48
      42
      42
      44
      52
      37
      39
      45
      38
      43
      41
      44
      47
      50
      50
      37
      28
      41
      46
      46
      36
      39
      32
      39
      41
      41
      46
      39
      53
      37
      42
      63
      46
      43
      38
      41
      43
      48
      49
      42
      42
      31
      47
      30
      49
      35
      33
      43
      31
      32
      36
      40
      35
      38
      41
      36
      65
      45
      47
      31
      44
      45
      35
      37
      45
      45
      39
      34
      30
      32
      36
      26
      47
      41
      26
      24
      44
      35
      36
      37
      34
      48
      45
      49
      41
      39
      42
      32
      44
      39
      30
      31
      42
      34
      26
      34
      43
      40
      38
      38
      31
      41
      42
      35
      37
      37
      43
      42
      27
      31
      43
      40
      41
      32
      39
      38
      31
      32
      30
      32
      35
      40
      34
      44
      32
      32
      41
      35
      22
      31
      25
      34
      31
      37
      35
      38
      37
      29
      31
      32
      32
      41
      32
      35
      30
      35
      39
      31
      34
      31
      30
      32
      28
      37
      38
      40
      28
      27
      29
      30
      28
      27
      40
      26
      25
      26
      28
      28
      32
      33
      36
      35
      34
      41
      55
      46
      26
      42
      26
      37
      27
      27
      26
      31
      34
      27
      28
      38
      34
      39
      33
      36
      34
      27
      29
      32
      26
      37
      30
      34
      35
      32
      43
      32
      33
      37
      35
      35
      36
      32
      33
      29
      36
      31
      35
      29
      36
      36
      28
      33
      40
      33
      36
      35
      26
      33
      29
      29
      31
      34
      34
      29
      23
      35
      25
      31
      40
      22
      32
      36
      27
      33
      30
      32
      38
      24
      39
      29
      31
      24
      27
      31
      35
      26
      27
      29
      25
      36
      24
      30
      40
      27
      31
      31
      28
      28
      35
      25
      28
      44
      33
      28
      33
      31
      30
      24
      24
      23
      29
      35
      40
      21
      35
      32
      28
      20
      32
      33
      31
      32
      30
      31
      39
      26
      27
      31
      24
      26
      31
      25
      30
      23
      21
      38
      27
      27
      25
      31
      31
      32
      25
      23
      23
      31
      28
      32
      23
      23
      26
      23
      31
      19
      21
      32
      27
      30
      35
      35
      21
      33
      33
      40
      37
      19
      27
      29
      28
      27
      23
      27
      32
      36
      35
      39
      24
      22
      28
      28
      27
      24
      31
      35
      21
      32
      31
      26
      30
      30
      22
      39
      28
      38
      15
      33
      33
      36
      36
      26
      37
      31
      33
      27
      39
      27
      26
      22
      24
      26
      20
      32
      24
      36
      28
      26
      36
      30
      25
      31
      23
      30
      24
      24
      30
      31
      28
      33
      29
      29
      30
      24
      25
      28
      34
      41
      24
      29
      27
      37
      36
      18
      14
      26
      21
      25
      28
      33
      31
      35
      26
      30
      27
      34
      22
      31
      23
      25
      29
      33
      30
      24
      26
      28
      32
      36
      29
      36
      30
      34
      21
      35
      32
      29
      32
      31
      29
      40
      32
      26
      28
      23
      32
      32
      25
      30
      21
      23
      37
      35
      22
      36
      36
      23
      27
      26
      28
      26
      42
      26
      41
      39
      30
      26
      18
      32
      24
      24
      28
      31
      34
      24
      23
      36
      33
      34
      23
      23
      25
      23
      33
      35
      29
      28
      33
      29
      22
      28
      31
      17
      25
      26
      24
      40
      30
      32
      40
      26
      32
      42
      24
      21
      28
      35
      24
      41
      22
      27
      24
      19
      32
      38
      39
      29
      23
      25
      32
      26
      26
      30
      29
      22
      22
      32
      20
      37
      29
      29
      27
      37
      31
      41
      31
      25
      29
      24
      25
      33
      26
      24
      30
      37
      33
      34
      24
      33
      35
      34
      35
      18
      26
      28
      20
      32
      27
      29
      28
      26
      27
      23
      27
      25
      27
      24
      28
      30
      26
      30
      37
      27
      36
      31
      26
      27
      21
      23
      35
      24
      20
      26
      33
      20
      39
      24
      31
      19
      29
      24
      24
      24
      21
      34
      19
      29
      12
      24
      25
      17
      15
      23
      21
      16
      23
      34
      19
      16
      25
      16
      21
      23
      28
      18
      32
      12
      22
      22
      12
      13
      22
      18
      22
      17
      12
      15
      18
      14
      14
      21
       8
      15
       9
      16
      21
      11
      16
       9
      14
      13
      12
      11
      19
      11
      20
       9
      14
       9
      18
      13
       7
       7
      12
      15
       8
      13
      18
      14
       9
      11
      19
      17
      16
      11
      10
       4
      13
       8
      16
      12
      11
       8
       3
       9
       9
      15
      11
      16
      10
       9
       5
       4
       6
      10
      11
      14
       8
       6
       8
       9
      14
       8
      13
       4
       9
       9
      12
       5
       9
      18
      10
       4
       8
       5
       5
       9
       8
       3
       5
       9
       9
      10
       8
       5
      11
       7
       9
       5
       5
       6
       5
       3
       6
       7
       6
       6
       3
       5
       8
      18
       3
       6
       9
       9
       7
       5
       3
       5
       5
       5
       6
       9
       4
       3
       3
       2
       5
       6
       6
       6
       9
       3
       3
       9
       4
       4
       4
       6
       4
       2
       3
       2
       6
      11
       4
       5
       4
       6
       5
       3
       3
      12
       3
       1
       7
       3
       3
       4
       4
       2
       6
       6
       9
       6
       2
       4
       4
       4
       4
       4
       9
       5
       1
       1
       4
       4
       2
       4
       2
       5
       2
       6
       3
       2
       7
       4
       7
       4
       4
       2
       6
       5
       4
       5
       1
       6
       2
       2
       2
       3
       2
       7
       1
       4
       1
       3
       3
       4
       2
       6
       7
       4
       6
       2
       2
       2
       2
       4
       2
       5
       5
       8
       2
       6
       2
       1
       7
       0
       2
       3
       4
       3
       2
       1
       9
       4
       4
       5
       4
       2
       6
       5
       4
       4
       2
       8
       4
       5
       5
       4
       3
       4
       1
       4
       7
       7
       3
       6
       8
       8
       0
       4
       4
       7
       6
       1
       4
       5
       2
       5
       6
      11
       6
      10
       5
       4
       7
       4
       5
       6
       6
       1
       5
       7
       5
       4
      10
       7
       8
       9
       5
       9
       6
      11
       6
       6
       9
       3
      10
       8
      10
       9
       6
      10
       9
      13
       9
       8
       5
      10
       7
      11
      16
       5
       9
      13
      11
      20
      13
      11
      10
      15
      19
      22
      10
      24
      16
       7
      21
      19
      15
      17
      13
      20
      17
      22
      22
      22
      20
      17
      21
      15
      24
      24
      25
      42
      22
      34
      30
      34
      35
      34
      32
      42
      35
      45
      27
      41
      45
      32
      53
      37
      50
      46
      55
      47
      47
      46
      52
      50
      45
      54
      53
      61
      60
      72
      57
      76
      71
      69
      59
      68
      69
      72
      89
      68
     107
      75
      86
      79
      83
      72
      92
      87
      86
      93
      88
      95
     104
     123
     104
     122
     105
      94
     119
     106
     120
     120
     103
     116
     136
     127
     134
     134
     117
     136
     113
     125
     147
     150
     154
     118
     129
     149
     166
     149
     155
     162
     137
     173
     148
     162
     156
     164
     155
     170
     175
     178
     164
     176
     163
     164
     183
     172
     160
     153
     175
     176
     187
     171
     183
     188
     177
     158
     177
     169
     174
     200
     163
     177
     173
     185
     172
     161
     176
     193
     176
     176
     188
     185
     209
     183
     170
     187
     176
     188
     165
     190
     163
     155
     175
     173
     153
     165
     167
     155
     161
     152
     156
     146
     130
     147
     137
     136
     147
     149
     135
     128
     137
     139
     137
     138
     126
     115
     129
     142
     128
     114
     125
     100
     108
     115
     100
     104
     133
     107
     104
      94
     122
     102
     101
      76
     108
      93
      82
      81
      77
      74
      84
      78
      70
      72
      77
      80
      91
      57
      57
      55
      67
      66
      64
      52
      68
      55
      44
      47
      54
      45
      44
      44
      27
      41
      27
      47
      33
      41
      36
      36
      34
      37
      40
      26
      34
      36
      34
      32
      38
      19
      23
      25
      23
      19
      23
      15
      23
      28
      18
      25
      22
      16
      14
      17
      20
      15
      12
      13
      13
      12
      10
      10
       8
      11
       5
       7
      11
      10
      10
       4
       8
       8
      11
       6
       8
       5
      10
       4
       7
       8
      12
       7
       4
       5
       3
       3
       7
       2
       3
       3
       7
       4
       5
       1
       6
       3
       2
       0
       0
       4
       0
       2
       2
       3
       2
       3
       3
       4
       2
       1
       1
       1
       1
       2
       2
       1
       2
       1
       1
       4
       2
       1
       0
       1
       1
       1
       2
       2
       0
       1
       2
       2
       0
       0
       0
       0
       1
       1
       2
       1
       0
       1
       1
       0
       4
       1
       0
       0
       1
       1
       1
       0
       1
       2
       0
       0
       1
       0
       0
       0
       1
       1
       0
       0
       1
       0
       2
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       2
       0
       2
       0
       1
       0
       0
       2
       1
       0
       2
       1
       1
       3
       1
       0
       0
       1
       0
       0
       0
       0
       0
       1
       2
       0
       0
       0
       0
       1
       2
       1
       0
       0
       1
       2
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       1
       1
       1
       2
       0
       2
       1
       0
       0
       1
       1
       0
       3
       0
       1
       2
       3
       0
       1
       2
       2
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       1
       0
       1
       0
       0
       2
       1
       1
       1
       0
       1
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       3
       1
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       1
       1
       1
       0
       1
       2
       0
       1
       1
       1
       2
       1
       1
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       1
       0
       2
       0
       0
       0
       0
       2
       0
       0
       0
       2
       0
       0
       0
       1
       0
       0
       0
       1
       0
       2
       0
       1
       0
       0
       2
       0
       0
       1
       0
       1
       0
       1
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       1
       0
       1
       0
       1
       1
       0
       0
       0
       0
       1
       0
       1
       1
       0
       0
       3
       1
       0
       2
       0
       3
       1
       0
       2
       0
       0
       1
       0
       0
       2
       0
       0
       0
       0
       0
       1
       0
       1
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       1
       0
       1
       0
       1
       0
       2
       2
       0
       0
       0
       0
       2
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       3
       1
       1
       0
       1
       1
       1
       0
       0
       0
       0
       1
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       3
       1
       0
       0
       2
       1
       0
       1
       1
       0
       3
       2
       0
       1
       1
       0
       0
       0
       1
       0
       0
       0
       2
       1
       1
       1
       0
       1
       1
       0
       1
       1
       2
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       0
       1
       1
       1
       0
       0
       0
       1
       2
       1
       0
       0
       1
       1
       0
       0
       0
       0
       1
       1
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       2
       1
       0
       2
       0
       0
       0
       1
       0
       0
       0
       1
       1
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       1
       1
       0
       0
       1
       0
       1
       1
       0
       0
       0
       0
       1
       2
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       2
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       2
       1
       1
       0
       2
       1
       0
       1
       0
       1
       1
       1
       0
       0
       0
       0
       0
       1
       2
       0
       0
       0
       0
       0
       1
       0
       0
       2
       1
       1
       3
       0
       1
       2
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       1
       2
       0
       0
       2
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       1
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       2
       0
       0
       2
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       1
       1
       0
       0
       0
       0
       1
       0
       1
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       2
       0
       0
       1
       1
       1
       0
       0
       1
       0
       1
       1
       0
       0
       0
       0
       1
       0
       1
       0
       1
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       1
       2
       0
       0
       0
       0
       0
       0
       1
       0
       0
       2
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       2
       0
       0
       1
       1
       0
       0
       1
       1
       1
       0
       0
       2
       1
       2
       1
       0
       0
       0
       0
       1
       1
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       1
       1
       0
       2
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       2
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       2
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       2
       0
       1
       0
       1
       0
       0
       1
       1
       0
       0
       1
       1
       2
       0
       1
       1
       1
       1
       2
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       2
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       1
       2
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       1
       0
       2
       1
       0
       0
       0
       1
       1
       0
       1
       0
       0
       1
       0
       0
       0
       0
       1
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       2
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       1
       1
       1
       0
       0
       0
       1
       3
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       3
       0
       1
       0
       0
       0
       1
       0
       1
       0
       1
       0
       0
       0
       0
       1
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       2
       0
       1
       0
       1
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       2
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       1
       1
       0
       0
       0
       0
       2
       0
       0
       0
       0
       0
       0
       0
       1
       2
       0
       1
       0
       1
       0
       0
       1
       0
       0
       1
       0
       0
       1
       0
       0
       0
       1
       0
       0
       1
       0
       1
       0
       1
       0
       0
       0
       0
       2
       0
       0
       1
       0
       0
       1
       1
       0
       1
       0
       0
       1
       0
       0
       0
       1
       0
       2
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       1
       0
       1
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       3
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       0
       2
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       1
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       1
       0
       1
       0
       0
       0
       1
       0
       0
       2
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       2
       1
       0
       0
       1
       2
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       1
       0
       1
       0
       0
       1
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       1
       0
       5
       0
       2
       0
       0
       1
       2
       0
       1
       0
       0
       0
       2
       0
       0
       1
       1
       0
       0
       0
       1
       0
       0
       0
       2
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       2
       0
       0
       0
       0
       2
       2
       0
       0
       0
       0
       0
       0
       0
       1
       1
       1
       1
       0
       0
       0
       2
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       1
       1
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       1
       1
       1
       0
       0
       0
       0
       0
       0
       1
       1
       0
       1
       1
       0
       1
       0
       0
       1
       0
       1
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       2
       2
       0
       0
       2
       0
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       2
       2
       0
       0
       1
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       1
       0
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       2
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       1
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       1
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
$ROI:
1
1502 1825
$PRESETS:
None
0
0
$ENER_FIT:
0.000000 0.357050
$MCA_CAL:
3
0.000000E+000 3.570499E-001 0.000000E+000 keV
$SHAPE_CAL:
3
4.229320E+001 0.000000E+000 0.000000E+000
